frame.time_epoch,ip.src,ip.dst,ipv6.src,ipv6.dst,tcp.srcport,tcp.dstport,udp.srcport,udp.dstport,_ws.col.protocol
"1766041774.397281979",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"32803","53","DNS"
"1766041774.397313195",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"32803","53","DNS"
"1766041774.397402449",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"38301","53","DNS"
"1766041774.397429530",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"40658","53","DNS"
"1766041774.397453731",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"38301","53","DNS"
"1766041774.397461992",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"60783","53","DNS"
"1766041774.397675626",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"60783","53","DNS"
"1766041774.397683917",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"48330","53","DNS"
"1766041774.397690547",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"48330","53","DNS"
"1766041774.397697402",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"49515","53","DNS"
"1766041774.397703978",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"49515","53","DNS"
"1766041774.397710963",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"34986","53","DNS"
"1766041774.397717818",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"34986","53","DNS"
"1766041774.397724923",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"45664","53","DNS"
"1766041774.397731909",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"45664","53","DNS"
"1766041774.397784176",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"40658","53","DNS"
"1766041774.397815787",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"39502","53","DNS"
"1766041774.397830623",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"44936","53","DNS"
"1766041774.397843419",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"44936","53","DNS"
"1766041774.397858149",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"39502","53","DNS"
"1766041774.397977460",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"41376","53","DNS"
"1766041774.397991150",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"35697","53","DNS"
"1766041774.397998691",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"47202","53","DNS"
"1766041774.398005386",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"47202","53","DNS"
"1766041774.398011926",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"35697","53","DNS"
"1766041774.398039953",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"41376","53","DNS"
"1766041774.398136902",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"42418","53","DNS"
"1766041774.398169468",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"42418","53","DNS"
"1766041774.398179334",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"40816","53","DNS"
"1766041774.398188424",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"40816","53","DNS"
"1766041774.398236836",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"41625","53","DNS"
"1766041774.398325645",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"56905","53","DNS"
"1766041774.398663305",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"46136","53","DNS"
"1766041774.398670031",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"46136","53","DNS"
"1766041774.398678676",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"52235","53","DNS"
"1766041774.398765675",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"52235","53","DNS"
"1766041774.398773995",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"36456","53","DNS"
"1766041774.398782036",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"36456","53","DNS"
"1766041774.398789656",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"44816","53","DNS"
"1766041774.398796736",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"44816","53","DNS"
"1766041774.398804872",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"42647","53","DNS"
"1766041774.398812197",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"42647","53","DNS"
"1766041774.398819642",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"40261","53","DNS"
"1766041774.398827463",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"40261","53","DNS"
"1766041774.398929297",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"40854","53","DNS"
"1766041774.398944633",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"57183","53","DNS"
"1766041774.398952378",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"57183","53","DNS"
"1766041774.398977449",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"40854","53","DNS"
"1766041774.398994560",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"56905","53","DNS"
"1766041775.004143537",,,"2603:8000:6900:600::70","2a06:98c1:310b::ac40:9bd1","55892","443",,,"TCP"
"1766041775.004297234",,,"2603:8000:6900:600::70","2a06:98c1:310b::ac40:9bd1","55896","443",,,"TCP"
"1766041775.004350391",,,"2603:8000:6900:600::70","2a06:98c1:310b::ac40:9bd1","55912","443",,,"TCP"
"1766041775.004404004",,,"2603:8000:6900:600::70","2a06:98c1:310b::ac40:9bd1","55914","443",,,"TCP"
"1766041775.004438485",,,"2603:8000:6900:600::70","2a06:98c1:310b::ac40:9bd1","55928","443",,,"TCP"
"1766041775.036100027",,,"2603:8000:6900:600::70","2a06:98c1:310b::ac40:9bd1","37240","443",,,"TCP"
"1766041776.739196996",,,"fe80::5607:7dff:fe40:f9bd","ff02::1",,,,,"ICMPv6"
"1766041776.752087769",,,"fe80::9290:4d9:c8ba:a3b5","ff02::16",,,,,"ICMPv6"
"1766041776.780085192",,,"fe80::9290:4d9:c8ba:a3b5","ff02::16",,,,,"ICMPv6"
"1766041777.036466157",,,,,,,,,"ARP"
"1766041777.052045589",,,"2603:8000:6900:600::70","2a06:98c1:310b::ac40:9bd1","37240","443",,,"TCP"
"1766041777.084022816",,,"2603:8000:6900:600::70","2a06:98c1:310b::ac40:9bd1","55878","443",,,"TCP"
"1766041777.084092204",,,"2603:8000:6900:600::70","2a06:98c1:310b::ac40:9bd1","55870","443",,,"TCP"
"1766041777.084114480",,,"2603:8000:6900:600::70","2a06:98c1:310b::ac40:9bd1","55860","443",,,"TCP"
"1766041777.148677540","192.168.1.3","255.255.255.255",,,,,"52346","6667","UDP"
"1766041777.400248044",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"43912","53","DNS"
"1766041777.400331998",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"50302","53","DNS"
"1766041777.400361669",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"50302","53","DNS"
"1766041777.400371005",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"59925","53","DNS"
"1766041777.400378865",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"59925","53","DNS"
"1766041777.400386926",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"46036","53","DNS"
"1766041777.400394526",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"46036","53","DNS"
"1766041777.400401386",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"54734","53","DNS"
"1766041777.400407621",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"54734","53","DNS"
"1766041777.400415037",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"44923","53","DNS"
"1766041777.400423017",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"44923","53","DNS"
"1766041777.400432512",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"51735","53","DNS"
"1766041777.400440403",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"51735","53","DNS"
"1766041777.400473244",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"43912","53","DNS"
"1766041777.400482275",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"44974","53","DNS"
"1766041777.400492140",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"43243","53","DNS"
"1766041777.400500595",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"35872","53","DNS"
"1766041777.400508026",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"44974","53","DNS"
"1766041777.400516846",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"43243","53","DNS"
"1766041777.400523976",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"35872","53","DNS"
"1766041777.400603385",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"36415","53","DNS"
"1766041777.400628321",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"49646","53","DNS"
"1766041777.400635767",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"49646","53","DNS"
"1766041777.400645232",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"42061","53","DNS"
"1766041777.400683974",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"36415","53","DNS"
"1766041777.401083451",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"41916","53","DNS"
"1766041777.401101002",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"42061","53","DNS"
"1766041777.401115923",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"41916","53","DNS"
"1766041777.401187031",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"60683","53","DNS"
"1766041777.401219333",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"60683","53","DNS"
"1766041777.401228208",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"46043","53","DNS"
"1766041777.401286466",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"46043","53","DNS"
"1766041777.401334243",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"41460","53","DNS"
"1766041777.401365884",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"41460","53","DNS"
"1766041777.401375305",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"49883","53","DNS"
"1766041777.401388460",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"49883","53","DNS"
"1766041777.401403801",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"58106","53","DNS"
"1766041777.401412646",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"58106","53","DNS"
"1766041777.401518121",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"36579","53","DNS"
"1766041777.401549298",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"36579","53","DNS"
"1766041777.401557958",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"57624","53","DNS"
"1766041777.401567473",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"57624","53","DNS"
"1766041777.401592784",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"39562","53","DNS"
"1766041777.401623046",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"39562","53","DNS"
"1766041777.401663627",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"50808","53","DNS"
"1766041777.401677768",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"37263","53","DNS"
"1766041777.401686838",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"37263","53","DNS"
"1766041777.401712715",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"50808","53","DNS"
"1766041777.402136699",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"58382","53","DNS"
"1766041777.402144109",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"58382","53","DNS"
"1766041777.402149794",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"55119","53","DNS"
"1766041777.402156615",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"55119","53","DNS"
"1766041777.402161895",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"50223","53","DNS"
"1766041777.402167220",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"50223","53","DNS"
"1766041778.044050160",,,,,,,,,"ARP"
"1766041778.108390175",,,"2603:8000:6900:600::70","2a06:98c1:310b::ac40:9bd1","37252","443",,,"TCP"
"1766041779.067987604",,,,,,,,,"ARP"
"1766041779.132043206",,,"2603:8000:6900:600::70","2a06:98c1:310b::ac40:9bd1","55928","443",,,"TCP"
"1766041779.132116719",,,"2603:8000:6900:600::70","2a06:98c1:310b::ac40:9bd1","37252","443",,,"TCP"
"1766041779.132147686",,,"2603:8000:6900:600::70","2a06:98c1:310b::ac40:9bd1","55914","443",,,"TCP"
"1766041779.132166041",,,"2603:8000:6900:600::70","2a06:98c1:310b::ac40:9bd1","55912","443",,,"TCP"
"1766041779.132183357",,,"2603:8000:6900:600::70","2a06:98c1:310b::ac40:9bd1","55896","443",,,"TCP"
"1766041779.132201243",,,"2603:8000:6900:600::70","2a06:98c1:310b::ac40:9bd1","55892","443",,,"TCP"
"1766041779.132230349",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,,,"ICMPv6"
"1766041779.814828806","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041779.819030743","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041779.820348298","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041779.822068044","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041779.826009351","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041779.827312144","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041779.828663795","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041779.830135246","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041779.831534593","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041779.832959647","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041779.835935685","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041779.838972066","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041779.840448392","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041779.845077045","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041779.848187399","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041779.851197463","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041779.854875078",,,"fe80::5607:7dff:fe40:f9bd","ff02::1",,,,,"ICMPv6"
"1766041779.862342752","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041779.863440056","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041779.864058489",,,"fe80::9290:4d9:c8ba:a3b5","ff02::16",,,,,"ICMPv6"
"1766041779.865010197","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041779.870831932","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041779.872111584","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041779.873333944","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041779.874572084","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041779.880140859","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041779.881263114","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041779.885286239","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041779.890389277","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041779.892182687","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041779.893405582","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041779.894620087","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041779.895812365","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041779.900385790","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041779.901975391","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041779.903277194","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041779.914115919","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041779.915523628","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041779.916853142","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041779.918090752","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041779.919555448","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041779.920892818",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041779.922453642",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041779.923825704",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041779.925638765",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041779.927263427",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041779.928866934",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041779.930332545",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041779.931743184",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041779.933286737",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041779.934947897",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041779.936334534",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041779.937889888",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041779.939537072",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041779.941159980",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041779.942721839",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041779.944158439",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041779.945630035",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041779.947436251",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041779.948773006",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041779.950048303",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041779.951385407",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041779.952801246",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041779.954091858",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041779.955438699",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041779.956770698",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041779.960071791",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041779.961415781",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041779.962649886",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041779.964000527",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041779.965252243",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041779.966624499",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041779.967859280",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041779.969279378",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041779.981585184",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041779.982797628",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041779.984171700",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041779.985591598",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041779.988363322",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041779.989811652",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041779.992343546",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041779.993725732",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041779.995411323",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041779.998873048","192.168.1.5","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041780.000166266","192.168.1.8","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041780.021673478","192.168.1.10","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041780.023802858",,,"fe80::1877:5fb7:298a:8209","ff02::fb",,,"5353","5353","MDNS"
"1766041780.092666661",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"52335","53","DNS"
"1766041780.092740779",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"57785","53","DNS"
"1766041780.092751144",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"57785","53","DNS"
"1766041780.092759600",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"44849","53","DNS"
"1766041780.092790176",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"34621","53","DNS"
"1766041780.092813142",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"52335","53","DNS"
"1766041780.092822533",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"42376","53","DNS"
"1766041780.092830463",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"42376","53","DNS"
"1766041780.092838994",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"33993","53","DNS"
"1766041780.092845634",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"33993","53","DNS"
"1766041780.092872595",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"34621","53","DNS"
"1766041780.092916577",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"44849","53","DNS"
"1766041780.092962964",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"60447","53","DNS"
"1766041780.092977670",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"50294","53","DNS"
"1766041780.092985650",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"50294","53","DNS"
"1766041780.093010591",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"60447","53","DNS"
"1766041780.093042077",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"43351","53","DNS"
"1766041780.093071279",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"43351","53","DNS"
"1766041780.093121531",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"47658","53","DNS"
"1766041780.093381383",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"58623","53","DNS"
"1766041780.093389068",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"58623","53","DNS"
"1766041780.093418119",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"47658","53","DNS"
"1766041780.093429035",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"55597","53","DNS"
"1766041780.093473822",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"54993","53","DNS"
"1766041780.093486097",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"55597","53","DNS"
"1766041780.093495743",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"54993","53","DNS"
"1766041780.127051008","192.168.1.16","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041780.139331715",,,"fe80::4a9e:bdff:fe87:22f4","ff02::fb",,,"5353","5353","MDNS"
"1766041780.149261369","192.168.1.16","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041780.156091199",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,,,"ICMPv6"
"1766041780.159438409",,,"fe80::4a9e:bdff:fe87:22f4","ff02::fb",,,"5353","5353","MDNS"
"1766041780.160022895",,,"2603:8000:6900:600::70","2a06:98c1:310b::ac40:9bd1","37252","443",,,"TCP"
"1766041780.161395637","192.168.1.8","224.0.0.251",,,,,"5353","5353","MDNS"
